transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,YearMonth
6699,0,3126,2017-08-02,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,2017-08
6700,59,2419,2017-02-18,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,2017-02
6701,96,2381,2017-11-05,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,34556.0,2017-11
6702,59,2512,2017-05-04,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37539.0,2017-05
6703,53,1629,2017-10-05,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,2017-10
6704,22,2872,2017-05-18,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33455.0,2017-05
6705,72,12,2017-09-04,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,2017-09
6706,35,2354,2017-05-31,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,2017-05
6707,2,2266,2017-12-01,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,2017-12
6708,17,2527,2017-09-12,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,40303.0,2017-09
6709,40,2770,2017-11-30,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,36146.0,2017-11
6710,43,1505,2017-03-31,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,35470.0,2017-03
6711,41,1667,2017-01-14,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,2017-01
6712,82,3357,2017-11-25,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,2017-11
6713,84,1706,2017-10-08,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,40553.0,2017-10
6714,99,2130,2017-07-31,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,2017-07
6715,35,1723,2017-02-05,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,40618.0,2017-02
6716,80,2212,2017-06-21,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,41533.0,2017-06
6717,30,1985,2017-04-01,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,37698.0,2017-04
6718,95,576,2017-06-09,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,42458.0,2017-06
6719,24,3482,2017-03-12,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,39031.0,2017-03
6720,11,919,2017-08-18,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,34586.0,2017-08
6721,77,2229,2017-03-11,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38339.0,2017-03
6722,19,2956,2017-09-24,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,40303.0,2017-09
6723,45,794,2017-04-05,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,37668.0,2017-04
6724,44,1426,2017-01-21,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,2017-01
6725,0,1115,2017-04-04,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,33364.0,2017-04
6726,93,1114,2017-10-27,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,2017-10
6727,81,1422,2017-02-25,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145.0,2017-02
6728,77,1618,2017-11-17,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,2017-11
6729,32,439,2017-06-28,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,2017-06
6730,86,572,2017-03-01,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,40618.0,2017-03
6731,7,3224,2017-05-19,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,2017-05
6732,58,963,2017-03-12,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,39915.0,2017-03
6733,78,3489,2017-04-05,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,42218.0,2017-04
6734,52,2454,2017-09-07,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35470.0,2017-09
6735,4,3027,2017-03-05,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40784.0,2017-03
6736,99,981,2017-03-10,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,2017-03
6737,46,1161,2017-12-18,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,2017-12
6738,31,931,2017-03-10,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,40336.0,2017-03
6739,69,398,2017-04-21,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,2017-04
6740,11,3020,2017-08-21,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,35160.0,2017-08
6741,72,12,2017-02-12,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,2017-02
6742,0,552,2017-06-16,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,2017-06
6743,85,2,2017-06-11,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,38206.0,2017-06
6744,93,1990,2017-02-19,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,2017-02
6745,22,154,2017-11-26,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,2017-11
6746,4,84,2017-05-16,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,41701.0,2017-05
6747,59,61,2017-09-05,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,2017-09
6748,4,2680,2017-06-24,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40649.0,2017-06
6749,81,1733,2017-04-16,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,2017-04
6750,84,3244,2017-10-02,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,2017-10
6751,20,2533,2017-12-12,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,42404.0,2017-12
6752,38,109,2017-08-30,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,39526.0,2017-08
6753,82,1122,2017-08-01,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,2017-08
6754,88,2257,2017-04-10,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,2017-04
6755,0,2332,2017-11-29,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34244.0,2017-11
6756,53,1289,2017-01-14,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,39915.0,2017-01
6757,51,2206,2017-05-17,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,2017-05
6758,0,1480,2017-08-10,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37823.0,2017-08
6759,3,2053,2017-07-29,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,2017-07
6760,84,1213,2017-04-17,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,2017-04
6761,72,1097,2017-06-25,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,36668.0,2017-06
6762,45,3362,2017-04-08,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,2017-04
6763,36,2299,2017-06-22,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,37220.0,2017-06
6764,83,3242,2017-08-28,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,40670.0,2017-08
6765,37,3492,2017-09-03,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,2017-09
6766,32,1694,2017-05-07,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,34527.0,2017-05
6767,77,2079,2017-09-21,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,2017-09
6768,7,1787,2017-07-22,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35560.0,2017-07
6769,14,1679,2017-05-02,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,35160.0,2017-05
6770,57,300,2017-04-29,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,2017-04
6771,100,294,2017-05-13,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37539.0,2017-05
6772,33,934,2017-10-06,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,36498.0,2017-10
6773,51,1946,2017-02-13,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,2017-02
6774,37,3100,2017-08-06,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,2017-08
6775,45,1541,2017-04-15,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,2017-04
6776,64,610,2017-08-30,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,2017-08
6777,48,2478,2017-06-20,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,39915.0,2017-06
6778,54,3358,2017-01-30,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,2017-01
6779,37,2295,2017-12-13,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40336.0,2017-12
6780,27,3342,2017-09-15,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,2017-09
6781,37,481,2017-10-29,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,2017-10
6782,69,1726,2017-01-07,1.0,Cancelled,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,2017-01
6783,15,1856,2017-08-25,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,2017-08
6784,3,1133,2017-02-24,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,2017-02
6785,8,1047,2017-03-24,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,2017-03
6786,15,1402,2017-11-16,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,2017-11
6787,36,2979,2017-01-31,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,2017-01
6788,86,2133,2017-02-26,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,41064.0,2017-02
6789,94,835,2017-12-23,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,37539.0,2017-12
6790,65,1981,2017-10-02,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,2017-10
6791,3,353,2017-02-05,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37499.0,2017-02
6792,0,1871,2017-08-26,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,2017-08
6793,66,3336,2017-09-14,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40410.0,2017-09
6794,0,2693,2017-11-11,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,37337.0,2017-11
6795,5,2407,2017-09-25,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,33549.0,2017-09
6796,76,1065,2017-07-03,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,37873.0,2017-07
6797,0,2735,2017-05-29,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38193.0,2017-05
6798,84,2919,2017-01-23,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,2017-01
6799,83,287,2017-08-14,1.0,Cancelled,Solex,Touring,medium,large,2083.94,675.03,41533.0,2017-08
6800,0,1427,2017-01-03,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,2017-01
6801,5,1091,2017-04-26,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,2017-04
6802,65,796,2017-02-03,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,2017-02
6803,75,499,2017-07-01,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,2017-07
6804,85,997,2017-09-23,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36145.0,2017-09
6805,29,1348,2017-02-05,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,2017-02
6806,77,722,2017-10-04,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,36833.0,2017-10
6807,37,1887,2017-09-16,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40672.0,2017-09
6808,0,2899,2017-05-31,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,2017-05
6809,7,1871,2017-05-28,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35052.0,2017-05
6810,72,53,2017-12-23,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,2017-12
6811,38,1391,2017-10-21,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,2017-10
6812,0,515,2017-04-24,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,2017-04
6813,21,1996,2017-03-03,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,2017-03
6814,0,572,2017-08-16,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,2017-08
6815,77,2766,2017-11-02,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41064.0,2017-11
6816,38,3375,2017-04-22,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,2017-04
6817,42,3205,2017-06-28,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,2017-06
6818,93,1148,2017-04-24,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,2017-04
6819,28,1171,2017-05-01,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,40303.0,2017-05
6820,82,1345,2017-11-17,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,2017-11
6821,23,984,2017-10-11,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,2017-10
6822,77,79,2017-06-22,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,2017-06
6823,66,545,2017-06-14,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,37499.0,2017-06
6824,38,2377,2017-08-02,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37499.0,2017-08
6825,1,1060,2017-01-14,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,33549.0,2017-01
6826,47,729,2017-08-16,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,37838.0,2017-08
6827,81,1474,2017-03-09,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,42218.0,2017-03
6828,66,3076,2017-05-04,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,34996.0,2017-05
6829,80,3248,2017-02-24,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,2017-02
6830,16,3427,2017-09-26,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,2017-09
6831,72,2365,2017-01-11,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37499.0,2017-01
6832,100,3288,2017-05-11,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,2017-05
6833,95,3276,2017-07-07,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,2017-07
6834,2,3353,2017-06-15,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,40649.0,2017-06
6835,23,1835,2017-05-08,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34115.0,2017-05
6836,72,110,2017-09-24,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,2017-09
6837,35,1417,2017-11-04,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,2017-11
6838,49,2667,2017-06-07,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,2017-06
6839,10,1376,2017-01-06,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,37838.0,2017-01
6840,1,1689,2017-02-22,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0,2017-02
6841,71,2915,2017-11-27,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,2017-11
6842,33,3163,2017-08-26,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,2017-08
6843,15,1283,2017-04-07,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,2017-04
6844,62,724,2017-08-25,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,41701.0,2017-08
6845,88,1858,2017-05-07,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,41345.0,2017-05
6846,0,2384,2017-11-01,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298.0,2017-11
6847,26,2976,2017-12-24,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33455.0,2017-12
6848,98,920,2017-10-01,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,33364.0,2017-10
6849,64,2732,2017-03-13,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,2017-03
6850,50,1878,2017-01-29,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,2017-01
6851,17,104,2017-02-27,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,34244.0,2017-02
6852,33,675,2017-11-06,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,37698.0,2017-11
6853,86,2717,2017-07-12,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,2017-07
6854,69,377,2017-05-09,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,2017-05
6855,65,409,2017-12-17,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42710.0,2017-12
6856,59,712,2017-03-27,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,2017-03
6857,49,2025,2017-04-11,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37220.0,2017-04
6858,85,2041,2017-04-13,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,2017-04
6859,75,1524,2017-04-09,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,41922.0,2017-04
6860,30,1744,2017-01-13,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,2017-01
6861,95,1639,2017-04-22,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,2017-04
6862,4,3120,2017-10-05,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40649.0,2017-10
6863,63,3415,2017-09-02,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,37698.0,2017-09
6864,45,3074,2017-08-15,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,39427.0,2017-08
6865,14,1269,2017-06-02,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,41922.0,2017-06
6866,82,2977,2017-01-30,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,2017-01
6867,50,1284,2017-06-21,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,2017-06
6868,16,1490,2017-10-23,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35378.0,2017-10
6869,12,1113,2017-05-05,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,2017-05
6870,69,2675,2017-07-12,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,42696.0,2017-07
6871,77,716,2017-09-03,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,2017-09
6872,2,1574,2017-01-29,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,40649.0,2017-01
6873,46,2418,2017-06-17,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,41009.0,2017-06
6874,45,1692,2017-08-20,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,37668.0,2017-08
6875,59,1364,2017-10-27,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,2017-10
6876,9,427,2017-04-04,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38216.0,2017-04
6877,12,168,2017-03-24,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,42172.0,2017-03
6878,42,3461,2017-04-12,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,41064.0,2017-04
6879,30,1934,2017-06-12,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,37337.0,2017-06
6880,79,518,2017-03-18,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,38206.0,2017-03
6881,16,2765,2017-02-02,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,2017-02
6882,79,321,2017-08-15,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,39298.0,2017-08
6883,100,2727,2017-09-19,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,35378.0,2017-09
6884,24,2946,2017-07-17,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,34115.0,2017-07
6885,4,2730,2017-07-28,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,2017-07
6886,1,2672,2017-12-15,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,2017-12
6887,34,788,2017-02-16,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,2017-02
6888,0,1096,2017-01-20,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,2017-01
6889,76,3106,2017-03-24,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38339.0,2017-03
6890,32,3247,2017-08-18,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,38750.0,2017-08
6891,78,2435,2017-02-12,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,2017-02
6892,57,995,2017-07-21,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,40670.0,2017-07
6893,54,1343,2017-12-10,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,2017-12
6894,63,1558,2017-10-16,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,38216.0,2017-10
6895,95,3085,2017-05-06,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,2017-05
6896,2,2633,2017-08-25,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41701.0,2017-08
6897,0,1198,2017-10-16,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,2017-10
6898,80,790,2017-12-10,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,2017-12
6899,7,3199,2017-04-02,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,2017-04
6900,25,2733,2017-07-05,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,41533.0,2017-07
6901,55,460,2017-10-15,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,2017-10
6902,87,1481,2017-12-10,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,2017-12
6903,12,1905,2017-09-06,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,2017-09
6904,57,1860,2017-09-25,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,41047.0,2017-09
6905,57,1150,2017-07-22,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,40670.0,2017-07
6906,0,2741,2017-12-11,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,2017-12
6907,38,2940,2017-06-08,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40336.0,2017-06
6908,84,1364,2017-01-30,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,2017-01
