customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,segment
2555,1,6,9456.4,5,2,1,521,Lost Customer
2556,14,2,1917.48,5,5,5,555,VIP Customer
2557,30,3,5222.06,4,5,4,454,Lost Customer
2558,32,4,5684.29,4,4,3,443,Lost Customer
2559,12,8,5364.14,5,1,3,513,Lost Customer
2560,45,11,9706.619999999999,3,1,1,311,Lost Customer
2561,1,4,7146.860000000001,5,4,2,542,Lost Customer
2562,101,7,8220.23,1,2,2,122,Lost Customer
2563,57,5,4716.139999999999,3,3,4,334,Lost Customer
2564,47,5,2828.34,3,3,5,335,Lost Customer
2565,29,9,11516.51,4,1,1,411,Lost Customer
2566,17,10,8489.6,4,1,2,412,Lost Customer
2567,71,4,5954.21,2,4,3,243,Lost Customer
2568,72,4,3918.87,2,4,4,244,Lost Customer
2569,75,7,9585.83,2,2,1,221,At Risk of Churn
2570,93,8,8168.89,2,1,2,212,At Risk of Churn
2571,45,3,3652.28,3,5,5,355,Lost Customer
2572,79,8,10111.81,2,1,1,211,At Risk of Churn
2573,14,4,4088.91,5,4,4,544,Loyal Customer
2574,27,11,11811.560000000001,4,1,1,411,Lost Customer
2575,10,5,4119.53,5,3,4,534,Lost Customer
2576,78,7,8271.03,2,2,2,222,Lost Customer
2577,93,6,5240.639999999999,2,2,4,224,Lost Customer
2578,38,4,4676.02,3,4,4,344,Lost Customer
2579,49,3,2288.84,3,5,5,355,Lost Customer
2580,64,8,9493.86,2,1,1,211,At Risk of Churn
2581,134,5,5903.89,1,3,3,133,Lost Customer
2582,52,5,5104.43,3,3,4,334,Lost Customer
2583,92,4,4046.62,2,4,4,244,Lost Customer
2584,38,5,3983.61,3,3,4,334,Lost Customer
2585,5,7,7066.38,5,2,2,522,Lost Customer
2586,19,3,3379.79,4,5,5,455,Lost Customer
2587,64,9,9007.27,2,1,1,211,At Risk of Churn
2588,178,3,5656.6900000000005,1,5,3,153,Lost Customer
2589,67,5,5101.54,2,3,4,234,Lost Customer
2590,50,6,8720.42,3,2,2,322,Lost Customer
2591,42,6,9027.71,3,2,1,321,Lost Customer
2592,37,8,11062.61,3,1,1,311,Lost Customer
2593,60,4,3940.27,2,4,4,244,Lost Customer
2594,91,6,9467.470000000001,2,2,1,221,At Risk of Churn
2595,44,8,10273.25,3,1,1,311,Lost Customer
2596,72,5,7674.39,2,3,2,232,Potential Loyalist
2597,5,6,7670.71,5,2,2,522,Lost Customer
2598,87,6,7871.62,2,2,2,222,Lost Customer
2599,53,7,7725.21,3,2,2,322,Lost Customer
2600,171,3,4973.54,1,5,4,154,Lost Customer
2601,36,8,9798.03,3,1,1,311,Lost Customer
2602,71,8,7898.91,2,1,2,212,At Risk of Churn
2603,14,7,7817.9400000000005,5,2,2,522,Lost Customer
2604,86,6,6086.83,2,2,3,223,Lost Customer
2605,115,5,6656.209999999999,1,3,3,133,Lost Customer
2606,5,10,12338.51,5,1,1,511,Lost Customer
2607,5,8,7870.34,5,1,2,512,Lost Customer
2608,17,7,4403.82,4,2,4,424,Lost Customer
2609,181,8,8362.17,1,1,2,112,Lost Customer
2610,112,8,8499.220000000001,1,1,2,112,Lost Customer
2611,2,7,5700.59,5,2,3,523,Lost Customer
2612,209,2,1924.4700000000003,1,5,5,155,Lost Customer
2613,98,5,4933.99,2,3,4,234,Lost Customer
2614,20,4,6322.41,4,4,3,443,Lost Customer
2615,55,9,13460.630000000001,3,1,1,311,Lost Customer
2616,42,11,13134.119999999999,3,1,1,311,Lost Customer
2617,126,7,10695.449999999999,1,2,1,121,Lost Customer
2618,7,10,9670.59,5,1,1,511,Lost Customer
2619,76,2,3869.2699999999995,2,5,4,254,Lost Customer
2620,30,8,8317.97,4,1,2,412,Lost Customer
2621,9,7,6926.01,5,2,2,522,Lost Customer
2622,16,7,6595.22,4,2,3,423,Lost Customer
2623,10,5,6916.33,5,3,2,532,Lost Customer
2624,27,5,5629.39,4,3,3,433,Lost Customer
2625,84,4,3403.67,2,4,5,245,Lost Customer
2626,41,4,4263.71,3,4,4,344,Lost Customer
2627,33,6,9321.82,3,2,1,321,Lost Customer
2628,173,4,4668.82,1,4,4,144,Lost Customer
2629,44,6,7374.25,3,2,2,322,Lost Customer
2630,62,10,10514.539999999999,2,1,1,211,At Risk of Churn
2631,27,3,3539.6800000000003,4,5,5,455,Lost Customer
2632,7,4,6590.860000000001,5,4,3,543,Loyal Customer
2633,15,9,10392.61,4,1,1,411,Lost Customer
2634,189,3,2614.21,1,5,5,155,Lost Customer
2635,68,8,10781.21,2,1,1,211,At Risk of Churn
2636,30,3,3411.77,4,5,5,455,Lost Customer
2637,54,11,13895.71,3,1,1,311,Lost Customer
2638,83,10,9883.4,2,1,1,211,At Risk of Churn
2639,31,5,7255.96,4,3,2,432,Lost Customer
2640,67,11,11643.47,2,1,1,211,At Risk of Churn
2641,11,7,6132.32,5,2,3,523,Lost Customer
2642,20,2,3229.6400000000003,4,5,5,455,Lost Customer
2643,54,3,1897.1999999999998,3,5,5,355,Lost Customer
2644,60,2,1697.24,2,5,5,255,Lost Customer
2645,32,6,5168.14,4,2,4,424,Lost Customer
2646,119,5,4987.72,1,3,4,134,Lost Customer
2647,12,8,7977.09,5,1,2,512,Lost Customer
2648,35,5,6102.13,3,3,3,333,Potential Loyalist
2649,129,4,6633.45,1,4,3,143,Lost Customer
2650,25,6,5688.65,4,2,3,423,Lost Customer
2651,15,9,10138.01,4,1,1,411,Lost Customer
2652,23,5,7176.639999999999,4,3,2,432,Lost Customer
2653,3,9,12316.0,5,1,1,511,Lost Customer
2654,108,9,9905.2,1,1,1,111,Lost Customer
2655,157,6,8575.35,1,2,2,122,Lost Customer
2656,138,7,9051.86,1,2,1,121,Lost Customer
2657,182,3,3891.5,1,5,4,154,Lost Customer
2658,36,5,3853.98,3,3,4,334,Lost Customer
2659,0,12,11948.48,5,1,1,511,Lost Customer
2661,8,5,5712.01,5,3,3,533,Lost Customer
2662,62,9,10546.039999999999,2,1,1,211,At Risk of Churn
2663,164,5,7423.2300000000005,1,3,2,132,Lost Customer
2664,134,7,6587.43,1,2,3,123,Lost Customer
2665,30,3,5364.68,4,5,3,453,Lost Customer
2666,256,4,4534.9,1,4,4,144,Lost Customer
2667,98,5,5817.66,2,3,3,233,Lost Customer
2668,61,5,3342.3,2,3,5,235,Lost Customer
2669,48,3,3552.54,3,5,5,355,Lost Customer
2670,58,3,3290.68,3,5,5,355,Lost Customer
2671,100,7,8811.26,1,2,1,121,Lost Customer
2672,15,8,8417.05,4,1,2,412,Lost Customer
2673,90,5,4576.389999999999,2,3,4,234,Lost Customer
2674,44,5,6395.9,3,3,3,333,Potential Loyalist
2675,95,5,5429.8,2,3,3,233,Lost Customer
2676,5,6,7274.78,5,2,2,522,Lost Customer
2677,27,5,5446.05,4,3,3,433,Lost Customer
2678,113,5,5004.09,1,3,4,134,Lost Customer
2679,85,6,5660.31,2,2,3,223,Lost Customer
2680,16,9,9177.27,4,1,1,411,Lost Customer
2681,50,5,4606.83,3,3,4,334,Lost Customer
2682,38,8,6122.34,3,1,3,313,Lost Customer
2683,16,6,7829.89,4,2,2,422,Lost Customer
2684,38,9,11938.039999999999,3,1,1,311,Lost Customer
2685,44,6,5323.86,3,2,3,323,Potential Loyalist
2686,24,11,13237.88,4,1,1,411,Lost Customer
2687,17,7,6724.23,4,2,3,423,Lost Customer
2688,88,3,3018.69,2,5,5,255,Lost Customer
2689,1,5,3956.18,5,3,4,534,Lost Customer
2690,109,4,5860.55,1,4,3,143,Lost Customer
2691,60,8,8562.05,2,1,2,212,At Risk of Churn
2692,40,3,1662.12,3,5,5,355,Lost Customer
2693,1,6,5128.639999999999,5,2,4,524,Lost Customer
2694,29,4,2766.09,4,4,5,445,Lost Customer
2695,4,9,11703.11,5,1,1,511,Lost Customer
2696,151,4,5519.58,1,4,3,143,Lost Customer
2697,33,7,6415.43,3,2,3,323,Potential Loyalist
2698,12,7,9054.05,5,2,1,521,Lost Customer
2699,60,5,3428.76,2,3,5,235,Lost Customer
2700,71,4,4497.46,2,4,4,244,Lost Customer
2701,52,9,11558.89,3,1,1,311,Lost Customer
2702,19,9,12880.3,4,1,1,411,Lost Customer
2703,19,7,7330.05,4,2,2,422,Lost Customer
2704,235,3,1517.27,1,5,5,155,Lost Customer
2705,2,9,12147.34,5,1,1,511,Lost Customer
2706,123,3,2769.36,1,5,5,155,Lost Customer
2707,43,3,3934.6,3,5,4,354,Lost Customer
2708,11,3,3437.08,5,5,5,555,VIP Customer
2709,2,5,3860.54,5,3,4,534,Lost Customer
2710,8,4,3931.54,5,4,4,544,Loyal Customer
2711,63,6,6439.08,2,2,3,223,Lost Customer
2712,16,6,6967.02,4,2,2,422,Lost Customer
2713,0,3,3426.37,5,5,5,555,VIP Customer
2714,8,5,4081.8100000000004,5,3,4,534,Lost Customer
2715,104,5,6644.62,1,3,3,133,Lost Customer
2716,143,4,4529.24,1,4,4,144,Lost Customer
2717,41,10,10140.5,3,1,1,311,Lost Customer
2718,221,7,6798.88,1,2,2,122,Lost Customer
2719,10,3,3061.49,5,5,5,555,VIP Customer
2720,148,5,5273.07,1,3,4,134,Lost Customer
2721,114,2,2292.96,1,5,5,155,Lost Customer
2722,73,6,4806.32,2,2,4,224,Lost Customer
2723,40,8,10565.119999999999,3,1,1,311,Lost Customer
2724,142,4,4604.3,1,4,4,144,Lost Customer
2725,176,4,2094.38,1,4,5,145,Lost Customer
2726,27,10,10263.47,4,1,1,411,Lost Customer
2727,49,5,8567.85,3,3,2,332,Lost Customer
2728,7,8,9659.77,5,1,1,511,Lost Customer
2729,6,6,8706.47,5,2,2,522,Lost Customer
2730,4,7,4649.51,5,2,4,524,Lost Customer
2731,3,4,2409.89,5,4,5,545,VIP Customer
2732,16,10,6703.58,4,1,3,413,Lost Customer
2733,28,10,13266.619999999999,4,1,1,411,Lost Customer
2734,55,3,2148.54,3,5,5,355,Lost Customer
2735,148,2,1340.77,1,5,5,155,Lost Customer
2736,42,5,4311.28,3,3,4,334,Lost Customer
2737,5,9,10510.1,5,1,1,511,Lost Customer
2738,59,5,5189.82,2,3,4,234,Lost Customer
2739,242,2,743.0500000000001,1,5,5,155,Lost Customer
2740,26,8,10497.95,4,1,1,411,Lost Customer
2741,19,3,3056.2200000000003,4,5,5,455,Lost Customer
2742,95,3,3741.05,2,5,5,255,Lost Customer
2743,46,2,2956.8,3,5,5,355,Lost Customer
2744,125,3,3148.36,1,5,5,155,Lost Customer
2745,267,2,3322.62,1,5,5,155,Lost Customer
2746,8,3,3056.2200000000003,5,5,5,555,VIP Customer
2747,14,9,11417.36,5,1,1,511,Lost Customer
2748,6,4,3952.7,5,4,4,544,Loyal Customer
2749,34,1,1061.56,3,5,5,355,Lost Customer
2750,42,11,12349.36,3,1,1,311,Lost Customer
2751,3,8,9856.48,5,1,1,511,Lost Customer
2752,12,4,5737.59,5,4,3,543,Loyal Customer
2753,67,11,9649.8,2,1,1,211,At Risk of Churn
2754,186,3,5568.64,1,5,3,153,Lost Customer
2755,28,13,14088.24,4,1,1,411,Lost Customer
2756,56,4,5196.93,3,4,4,344,Lost Customer
2757,144,3,3501.37,1,5,5,155,Lost Customer
2758,15,4,4188.4,4,4,4,444,Lost Customer
2759,110,5,5619.73,1,3,3,133,Lost Customer
2760,31,5,5241.94,4,3,4,434,Lost Customer
2761,7,9,10079.42,5,1,1,511,Lost Customer
2762,16,10,15071.26,4,1,1,411,Lost Customer
2763,19,9,6496.64,4,1,3,413,Lost Customer
2764,51,4,3651.92,3,4,5,345,Lost Customer
2765,46,6,8522.02,3,2,2,322,Lost Customer
2766,47,6,8740.06,3,2,2,322,Lost Customer
2767,48,3,2597.41,3,5,5,355,Lost Customer
2768,23,6,6811.9400000000005,4,2,2,422,Lost Customer
2769,46,6,8004.25,3,2,2,322,Lost Customer
2770,30,9,13728.7,4,1,1,411,Lost Customer
2771,44,5,8579.48,3,3,2,332,Lost Customer
2772,25,5,5138.68,4,3,4,434,Lost Customer
2773,4,4,4179.19,5,4,4,544,Loyal Customer
2774,84,5,4479.04,2,3,4,234,Lost Customer
2775,12,6,6201.93,5,2,3,523,Lost Customer
2776,46,4,4205.06,3,4,4,344,Lost Customer
2777,103,6,6216.71,1,2,3,123,Lost Customer
2778,9,5,5669.9,5,3,3,533,Lost Customer
2779,11,5,6558.76,5,3,3,533,Lost Customer
2780,2,5,6150.43,5,3,3,533,Lost Customer
2781,73,4,4131.86,2,4,4,244,Lost Customer
2782,170,5,4995.43,1,3,4,134,Lost Customer
2783,73,11,9019.44,2,1,1,211,At Risk of Churn
2784,74,3,2423.2200000000003,2,5,5,255,Lost Customer
2785,45,6,9232.95,3,2,1,321,Lost Customer
2786,3,6,4372.3,5,2,4,524,Lost Customer
2787,37,6,10014.36,3,2,1,321,Lost Customer
2788,44,11,17258.940000000002,3,1,1,311,Lost Customer
2789,24,2,2097.73,4,5,5,455,Lost Customer
2790,77,3,1799.14,2,5,5,255,Lost Customer
2791,14,7,9980.38,5,2,1,521,Lost Customer
2792,218,3,4771.39,1,5,4,154,Lost Customer
2793,34,8,10915.33,3,1,1,311,Lost Customer
2794,5,7,7835.25,5,2,2,522,Lost Customer
2795,91,3,4453.63,2,5,4,254,Lost Customer
2796,8,7,8157.719999999999,5,2,2,522,Lost Customer
2797,75,6,4583.92,2,2,4,224,Lost Customer
2798,154,5,3433.47,1,3,5,135,Lost Customer
2799,29,8,9916.09,4,1,1,411,Lost Customer
2800,41,5,1193.9,3,3,5,335,Lost Customer
2801,22,5,3312.28,4,3,5,435,Loyal Customer
2802,172,3,1370.06,1,5,5,155,Lost Customer
2803,30,6,6522.64,4,2,3,423,Lost Customer
2804,58,7,6016.75,3,2,3,323,Potential Loyalist
2805,3,5,5915.9,5,3,3,533,Lost Customer
2806,68,8,8667.06,2,1,2,212,At Risk of Churn
2807,353,1,1216.14,1,5,5,155,Lost Customer
2808,6,5,6828.29,5,3,2,532,Lost Customer
2809,83,3,2490.58,2,5,5,255,Lost Customer
2810,62,6,3670.1800000000003,2,2,5,225,Lost Customer
2811,25,5,4456.35,4,3,4,434,Lost Customer
2812,87,6,8956.25,2,2,1,221,At Risk of Churn
2813,204,5,6323.22,1,3,3,133,Lost Customer
2814,13,4,4851.34,5,4,4,544,Loyal Customer
2815,27,9,9217.46,4,1,1,411,Lost Customer
2816,8,10,13562.73,5,1,1,511,Lost Customer
2817,15,3,4046.6099999999997,4,5,4,454,Lost Customer
2818,99,4,5234.29,1,4,4,144,Lost Customer
2819,162,4,5543.02,1,4,3,143,Lost Customer
2820,58,7,8152.6900000000005,3,2,2,322,Lost Customer
2821,51,5,4455.08,3,3,4,334,Lost Customer
2822,11,9,8764.17,5,1,2,512,Lost Customer
2823,12,4,2040.6100000000001,5,4,5,545,VIP Customer
2824,122,6,8837.81,1,2,1,121,Lost Customer
2825,112,4,4231.89,1,4,4,144,Lost Customer
2826,11,12,11244.57,5,1,1,511,Lost Customer
2827,107,5,4673.13,1,3,4,134,Lost Customer
2828,115,2,2446.06,1,5,5,155,Lost Customer
2829,144,2,3023.32,1,5,5,155,Lost Customer
2830,95,5,4885.5199999999995,2,3,4,234,Lost Customer
2831,14,5,4904.01,5,3,4,534,Lost Customer
2832,23,9,7026.780000000001,4,1,2,412,Lost Customer
2833,16,6,6437.61,4,2,3,423,Lost Customer
2834,66,3,3603.6800000000003,2,5,5,255,Lost Customer
2835,228,3,1178.37,1,5,5,155,Lost Customer
2836,13,10,12283.11,5,1,1,511,Lost Customer
2837,41,7,9092.1,3,2,1,321,Lost Customer
2838,15,3,2838.62,4,5,5,455,Lost Customer
2839,17,8,7971.99,4,1,2,412,Lost Customer
2840,16,4,3362.7599999999998,4,4,5,445,Lost Customer
2841,16,7,10658.349999999999,4,2,1,421,Lost Customer
2842,39,3,2134.96,3,5,5,355,Lost Customer
2843,20,6,6116.0,4,2,3,423,Lost Customer
2844,23,7,7248.98,4,2,2,422,Lost Customer
2845,47,8,8539.21,3,1,2,312,Lost Customer
2846,15,4,4002.3,4,4,4,444,Lost Customer
2847,44,7,8251.07,3,2,2,322,Lost Customer
2848,13,4,5354.429999999999,5,4,3,543,Loyal Customer
2849,115,4,4650.96,1,4,4,144,Lost Customer
2850,7,8,7671.88,5,1,2,512,Lost Customer
2851,9,8,8746.779999999999,5,1,2,512,Lost Customer
2852,25,6,8373.67,4,2,2,422,Lost Customer
2853,81,8,8836.36,2,1,1,211,At Risk of Churn
2854,83,4,4893.5,2,4,4,244,Lost Customer
2855,39,2,255.35000000000002,3,5,5,355,Lost Customer
2856,6,7,10139.11,5,2,1,521,Lost Customer
2857,113,6,8974.25,1,2,1,121,Lost Customer
2858,108,5,8376.119999999999,1,3,2,132,Lost Customer
2859,10,8,6793.56,5,1,2,512,Lost Customer
2860,8,10,14673.35,5,1,1,511,Lost Customer
2861,73,8,9484.25,2,1,1,211,At Risk of Churn
2862,14,5,4816.96,5,3,4,534,Lost Customer
2863,175,1,544.05,1,5,5,155,Lost Customer
2864,17,4,4770.7699999999995,4,4,4,444,Lost Customer
2865,0,7,11030.02,5,2,1,521,Lost Customer
2866,78,4,4759.37,2,4,4,244,Lost Customer
2867,95,5,2866.46,2,3,5,235,Lost Customer
2868,25,4,3572.73,4,4,5,445,Lost Customer
2869,116,6,6230.41,1,2,3,123,Lost Customer
2870,109,2,599.88,1,5,5,155,Lost Customer
2871,20,6,4852.74,4,2,4,424,Lost Customer
2872,24,7,7041.0599999999995,4,2,2,422,Lost Customer
2873,104,3,3244.63,1,5,5,155,Lost Customer
2874,60,11,15091.91,2,1,1,211,At Risk of Churn
2875,35,4,5883.47,3,4,3,343,Lost Customer
2876,325,1,958.74,1,5,5,155,Lost Customer
2877,41,9,8291.58,3,1,2,312,Lost Customer
2878,0,3,2319.39,5,5,5,555,VIP Customer
2879,14,8,9983.98,5,1,1,511,Lost Customer
2880,18,8,12780.52,4,1,1,411,Lost Customer
2881,72,6,6506.51,2,2,3,223,Lost Customer
2882,294,2,2515.6800000000003,1,5,5,155,Lost Customer
2883,49,7,10571.82,3,2,1,321,Lost Customer
2884,14,8,6897.469999999999,5,1,2,512,Lost Customer
2885,94,9,12055.64,2,1,1,211,At Risk of Churn
2886,39,8,8504.95,3,1,2,312,Lost Customer
2887,24,9,10892.99,4,1,1,411,Lost Customer
2888,29,6,7967.07,4,2,2,422,Lost Customer
2889,105,5,6098.4800000000005,1,3,3,133,Lost Customer
2890,86,7,8037.32,2,2,2,222,Lost Customer
2891,62,7,8583.39,2,2,2,222,Lost Customer
2892,12,5,6697.78,5,3,3,533,Lost Customer
2893,59,3,4825.25,2,5,4,254,Lost Customer
2894,86,9,14621.73,2,1,1,211,At Risk of Churn
2895,258,2,1390.68,1,5,5,155,Lost Customer
2896,194,2,2648.5,1,5,5,155,Lost Customer
2897,46,5,4416.799999999999,3,3,4,334,Lost Customer
2898,78,4,4284.31,2,4,4,244,Lost Customer
2899,30,6,6188.15,4,2,3,423,Lost Customer
2900,61,3,4234.34,2,5,4,254,Lost Customer
2901,38,7,9512.21,3,2,1,321,Lost Customer
2902,196,2,1591.08,1,5,5,155,Lost Customer
2903,26,3,3175.62,4,5,5,455,Lost Customer
2904,23,7,5397.49,4,2,3,423,Lost Customer
2905,8,4,3343.69,5,4,5,545,VIP Customer
2906,45,4,4835.93,3,4,4,344,Lost Customer
2907,74,7,9679.210000000001,2,2,1,221,At Risk of Churn
2908,1,6,3638.18,5,2,5,525,Lost Customer
2909,83,7,7868.9,2,2,2,222,Lost Customer
2910,46,8,5951.54,3,1,3,313,Lost Customer
2911,283,2,1875.15,1,5,5,155,Lost Customer
2912,46,13,14149.73,3,1,1,311,Lost Customer
2913,89,6,5130.11,2,2,4,224,Lost Customer
2914,12,12,13824.53,5,1,1,511,Lost Customer
2915,33,7,6896.26,3,2,2,322,Lost Customer
2916,24,7,8475.59,4,2,2,422,Lost Customer
2917,148,5,6402.85,1,3,3,133,Lost Customer
2918,51,7,8939.64,3,2,1,321,Lost Customer
2919,21,6,5710.05,4,2,3,423,Lost Customer
2920,99,2,2787.82,1,5,5,155,Lost Customer
2921,57,5,4820.4,3,3,4,334,Lost Customer
2922,1,5,5507.0199999999995,5,3,3,533,Lost Customer
2923,13,7,6413.18,5,2,3,523,Lost Customer
2924,64,6,5940.1900000000005,2,2,3,223,Lost Customer
2925,93,5,4419.8099999999995,2,3,4,234,Lost Customer
2926,143,4,3211.69,1,4,5,145,Lost Customer
2927,99,3,4096.32,1,5,4,154,Lost Customer
2928,175,5,6092.18,1,3,3,133,Lost Customer
2929,1,9,10903.63,5,1,1,511,Lost Customer
2930,71,7,6178.68,2,2,3,223,Lost Customer
2931,57,6,4741.6,3,2,4,324,Lost Customer
2932,19,10,10991.14,4,1,1,411,Lost Customer
2933,95,5,4806.32,2,3,4,234,Lost Customer
2934,61,6,7094.71,2,2,2,222,Lost Customer
2935,6,7,4508.01,5,2,4,524,Lost Customer
2936,59,7,10669.630000000001,2,2,1,221,At Risk of Churn
2937,7,7,11473.75,5,2,1,521,Lost Customer
2938,125,5,7013.27,1,3,2,132,Lost Customer
2939,90,4,3757.8,2,4,5,245,Lost Customer
2940,94,7,6758.78,2,2,3,223,Lost Customer
2941,172,5,4811.55,1,3,4,134,Lost Customer
2942,9,8,9837.369999999999,5,1,1,511,Lost Customer
2943,52,7,7308.48,3,2,2,322,Lost Customer
2944,30,6,4572.33,4,2,4,424,Lost Customer
2945,49,3,2684.96,3,5,5,355,Lost Customer
2946,31,10,9722.73,4,1,1,411,Lost Customer
2947,14,6,5990.41,5,2,3,523,Lost Customer
2948,111,5,4758.83,1,3,4,134,Lost Customer
2949,13,3,1857.76,5,5,5,555,VIP Customer
2950,75,3,1953.15,2,5,5,255,Lost Customer
2951,85,9,11002.560000000001,2,1,1,211,At Risk of Churn
2952,27,5,6242.1,4,3,3,433,Lost Customer
2953,75,5,6263.34,2,3,3,233,Lost Customer
2954,6,6,5047.3099999999995,5,2,4,524,Lost Customer
2955,19,8,8309.33,4,1,2,412,Lost Customer
2956,97,7,5810.6900000000005,2,2,3,223,Lost Customer
2957,98,3,3938.5699999999997,2,5,4,254,Lost Customer
2958,4,7,6042.2,5,2,3,523,Lost Customer
2959,134,3,3525.57,1,5,5,155,Lost Customer
2960,88,3,5056.1,2,5,4,254,Lost Customer
2961,2,6,8983.52,5,2,1,521,Lost Customer
2962,77,3,2837.74,2,5,5,255,Lost Customer
2963,55,5,3318.74,3,3,5,335,Lost Customer
2964,168,2,3630.46,1,5,5,155,Lost Customer
2965,90,6,6158.93,2,2,3,223,Lost Customer
2966,32,5,5009.32,4,3,4,434,Lost Customer
2967,10,3,4699.01,5,5,4,554,VIP Customer
2968,171,7,5052.9,1,2,4,124,Lost Customer
2969,11,6,6455.639999999999,5,2,3,523,Lost Customer
2970,98,4,4043.88,2,4,4,244,Lost Customer
2971,27,3,2449.96,4,5,5,455,Lost Customer
2972,56,4,3218.41,3,4,5,345,Lost Customer
2973,93,4,3872.73,2,4,4,244,Lost Customer
2974,159,2,1166.79,1,5,5,155,Lost Customer
2975,169,3,4429.83,1,5,4,154,Lost Customer
2976,6,4,6239.15,5,4,3,543,Loyal Customer
2977,9,5,5552.88,5,3,3,533,Lost Customer
2978,147,3,2701.2200000000003,1,5,5,155,Lost Customer
2979,114,4,3936.52,1,4,4,144,Lost Customer
2980,15,6,7498.77,4,2,2,422,Lost Customer
2981,52,7,4484.4800000000005,3,2,4,324,Lost Customer
2982,117,7,8987.33,1,2,1,121,Lost Customer
2983,129,5,7256.57,1,3,2,132,Lost Customer
2984,158,5,6200.1,1,3,3,133,Lost Customer
2985,38,10,10664.07,3,1,1,311,Lost Customer
2986,28,9,9529.92,4,1,1,411,Lost Customer
2987,17,5,5300.65,4,3,4,434,Lost Customer
2988,32,8,8349.34,4,1,2,412,Lost Customer
2989,70,9,11757.14,2,1,1,211,At Risk of Churn
2990,14,7,5394.23,5,2,3,523,Lost Customer
2991,75,6,5559.9800000000005,2,2,3,223,Lost Customer
2992,9,8,10530.96,5,1,1,511,Lost Customer
2993,9,8,11450.73,5,1,1,511,Lost Customer
2994,15,3,719.38,4,5,5,455,Lost Customer
2995,10,5,5069.75,5,3,4,534,Lost Customer
2996,21,3,4774.51,4,5,4,454,Lost Customer
2997,31,6,5293.91,4,2,4,424,Lost Customer
2998,66,3,4629.21,2,5,4,254,Lost Customer
2999,8,11,12745.98,5,1,1,511,Lost Customer
3000,42,4,4848.29,3,4,4,344,Lost Customer
3001,104,4,4664.8,1,4,4,144,Lost Customer
3002,44,7,7201.75,3,2,2,322,Lost Customer
3003,111,9,7885.54,1,1,2,112,Lost Customer
3004,113,5,5048.79,1,3,4,134,Lost Customer
3005,189,3,3682.5499999999997,1,5,5,155,Lost Customer
3006,30,4,5912.1,4,4,3,443,Lost Customer
3007,3,7,8547.34,5,2,2,522,Lost Customer
3008,5,6,7710.66,5,2,2,522,Lost Customer
3009,88,4,4421.04,2,4,4,244,Lost Customer
3010,110,5,4911.610000000001,1,3,4,134,Lost Customer
3011,35,4,3080.8,3,4,5,345,Lost Customer
3012,3,6,9204.57,5,2,1,521,Lost Customer
3013,4,9,8161.56,5,1,2,512,Lost Customer
3014,19,9,8691.039999999999,4,1,2,412,Lost Customer
3015,46,10,14529.95,3,1,1,311,Lost Customer
3016,0,5,7991.99,5,3,2,532,Lost Customer
3017,57,6,6588.3,3,2,3,323,Potential Loyalist
3018,19,5,3833.35,4,3,4,434,Lost Customer
3019,64,3,4258.98,2,5,4,254,Lost Customer
3020,22,12,11413.11,4,1,1,411,Lost Customer
3021,60,7,6493.42,2,2,3,223,Lost Customer
3022,31,5,3884.79,4,3,4,434,Lost Customer
3023,132,4,2119.85,1,4,5,145,Lost Customer
3024,50,2,3539.28,3,5,5,355,Lost Customer
3025,125,2,2263.49,1,5,5,155,Lost Customer
3026,92,6,5618.62,2,2,3,223,Lost Customer
3027,31,5,3296.91,4,3,5,435,Loyal Customer
3028,46,5,5620.95,3,3,3,333,Potential Loyalist
3029,121,4,5099.51,1,4,4,144,Lost Customer
3030,24,7,5700.4,4,2,3,423,Lost Customer
3031,2,5,6455.51,5,3,3,533,Lost Customer
3032,40,7,10767.02,3,2,1,321,Lost Customer
3033,158,2,2523.2,1,5,5,155,Lost Customer
3034,48,5,5496.76,3,3,3,333,Potential Loyalist
3035,38,5,4522.24,3,3,4,334,Lost Customer
3036,156,5,8620.53,1,3,2,132,Lost Customer
3037,185,3,2449.3,1,5,5,155,Lost Customer
3038,46,6,5268.26,3,2,4,324,Lost Customer
3039,69,9,8652.35,2,1,2,212,At Risk of Churn
3040,203,2,3384.3099999999995,1,5,5,155,Lost Customer
3041,124,2,3469.37,1,5,5,155,Lost Customer
3042,11,6,6916.03,5,2,2,522,Lost Customer
3043,11,4,4497.96,5,4,4,544,Loyal Customer
3044,4,9,10768.18,5,1,1,511,Lost Customer
3045,65,6,8878.98,2,2,1,221,At Risk of Churn
3046,228,5,6086.83,1,3,3,133,Lost Customer
3047,34,5,6712.39,3,3,3,333,Potential Loyalist
3048,4,13,14756.09,5,1,1,511,Lost Customer
3049,43,3,3596.57,3,5,5,355,Lost Customer
3050,66,9,12410.86,2,1,1,211,At Risk of Churn
3051,140,4,5849.7,1,4,3,143,Lost Customer
3052,54,2,1216.02,3,5,5,355,Lost Customer
3053,193,4,3823.21,1,4,4,144,Lost Customer
3054,2,5,7022.29,5,3,2,532,Lost Customer
3055,58,10,10643.23,3,1,1,311,Lost Customer
3056,19,4,4165.67,4,4,4,444,Lost Customer
3057,28,7,9733.55,4,2,1,421,Lost Customer
3058,24,5,8188.639999999999,4,3,2,432,Lost Customer
3059,142,2,3898.92,1,5,4,154,Lost Customer
